="54._at # 取得",="0.00612",="(4.01)"
="55._at # 育児休暇取得有無（ref: 非取得）",="0.00306",="(3.83)"
="55._at # 取得",="0.00606",="(3.98)"
="56._at # 育児休暇取得有無（ref: 非取得）",="0.00301",="(3.82)"
="56._at # 取得",="0.00601",="(3.95)"
="57._at # 育児休暇取得有無（ref: 非取得）",="0.00296",="(3.80)"
="57._at # 取得",="0.00595",="(3.93)"
="58._at # 育児休暇取得有無（ref: 非取得）",="0.00292",="(3.79)"
="58._at # 取得",="0.00589",="(3.90)"
="59._at # 育児休暇取得有無（ref: 非取得）",="0.00288",="(3.78)"
="59._at # 取得",="0.00583",="(3.87)"
="60._at # 育児休暇取得有無（ref: 非取得）",="0.00284",="(3.77)"
="60._at # 取得",="0.00577",="(3.84)"
="61._at # 育児休暇取得有無（ref: 非取得）",="0.00281",="(3.76)"
="61._at # 取得",="0.00571",="(3.81)"
="62._at # 育児休暇取得有無（ref: 非取得）",="0.00278",="(3.75)"
="62._at # 取得",="0.00565",="(3.78)"
="63._at # 育児休暇取得有無（ref: 非取得）",="0.00275",="(3.74)"
="63._at # 取得",="0.00558",="(3.75)"
="64._at # 育児休暇取得有無（ref: 非取得）",="0.00273",="(3.73)"
="64._at # 取得",="0.00552",="(3.71)"
="65._at # 育児休暇取得有無（ref: 非取得）",="0.00270",="(3.73)"
="65._at # 取得",="0.00545",="(3.68)"
="66._at # 育児休暇取得有無（ref: 非取得）",="0.00269",="(3.72)"
="66._at # 取得",="0.00538",="(3.64)"
="67._at # 育児休暇取得有無（ref: 非取得）",="0.00267",="(3.71)"
="67._at # 取得",="0.00531",="(3.59)"
="68._at # 育児休暇取得有無（ref: 非取得）",="0.00266",="(3.70)"
="68._at # 取得",="0.00524",="(3.55)"
="69._at # 育児休暇取得有無（ref: 非取得）",="0.00265",="(3.69)"
="69._at # 取得",="0.00517",="(3.50)"
="70._at # 育児休暇取得有無（ref: 非取得）",="0.00264",="(3.68)"
="70._at # 取得",="0.00510",="(3.45)"
="71._at # 育児休暇取得有無（ref: 非取得）",="0.00264",="(3.67)"
="71._at # 取得",="0.00503",="(3.40)"
="72._at # 育児休暇取得有無（ref: 非取得）",="0.00263",="(3.66)"
="72._at # 取得",="0.00496",="(3.34)"
="73._at # 育児休暇取得有無（ref: 非取得）",="0.00264",="(3.65)"
="73._at # 取得",="0.00488",="(3.28)"
="74._at # 育児休暇取得有無（ref: 非取得）",="0.00264",="(3.64)"
="74._at # 取得",="0.00481",="(3.22)"
="75._at # 育児休暇取得有無（ref: 非取得）",="0.00265",="(3.62)"
="75._at # 取得",="0.00474",="(3.16)"
="76._at # 育児休暇取得有無（ref: 非取得）",="0.00265",="(3.61)"
="76._at # 取得",="0.00466",="(3.09)"
="77._at # 育児休暇取得有無（ref: 非取得）",="0.00267",="(3.59)"
="77._at # 取得",="0.00459",="(3.03)"
="78._at # 育児休暇取得有無（ref: 非取得）",="0.00268",="(3.57)"
="78._at # 取得",="0.00451",="(2.96)"
="79._at # 育児休暇取得有無（ref: 非取得）",="0.00270",="(3.54)"
="79._at # 取得",="0.00444",="(2.89)"
="80._at # 育児休暇取得有無（ref: 非取得）",="0.00272",="(3.52)"
="80._at # 取得",="0.00436",="(2.82)"
="81._at # 育児休暇取得有無（ref: 非取得）",="0.00274",="(3.49)"
="81._at # 取得",="0.00428",="(2.75)"
="82._at # 育児休暇取得有無（ref: 非取得）",="0.00277",="(3.46)"
="82._at # 取得",="0.00421",="(2.68)"
="83._at # 育児休暇取得有無（ref: 非取得）",="0.00280",="(3.43)"
="83._at # 取得",="0.00413",="(2.61)"
="84._at # 育児休暇取得有無（ref: 非取得）",="0.00283",="(3.39)"
="84._at # 取得",="0.00406",="(2.54)"
="85._at # 育児休暇取得有無（ref: 非取得）",="0.00287",="(3.35)"
="85._at # 取得",="0.00398",="(2.47)"
="86._at # 育児休暇取得有無（ref: 非取得）",="0.00291",="(3.31)"
="86._at # 取得",="0.00390",="(2.40)"
="87._at # 育児休暇取得有無（ref: 非取得）",="0.00295",="(3.27)"
="87._at # 取得",="0.00383",="(2.33)"
="88._at # 育児休暇取得有無（ref: 非取得）",="0.00299",="(3.22)"
="88._at # 取得",="0.00375",="(2.26)"
="89._at # 育児休暇取得有無（ref: 非取得）",="0.00304",="(3.18)"
="89._at # 取得",="0.00368",="(2.20)"
="90._at # 育児休暇取得有無（ref: 非取得）",="0.00310",="(3.13)"
="90._at # 取得",="0.00360",="(2.13)"
="91._at # 育児休暇取得有無（ref: 非取得）",="0.00316",="(3.07)"
="91._at # 取得",="0.00353",="(2.07)"
="92._at # 育児休暇取得有無（ref: 非取得）",="0.00322",="(3.02)"
="92._at # 取得",="0.00345",="(2.01)"
="93._at # 育児休暇取得有無（ref: 非取得）",="0.00329",="(2.97)"
="93._at # 取得",="0.00338",="(1.95)"
="94._at # 育児休暇取得有無（ref: 非取得）",="0.00336",="(2.91)"
="94._at # 取得",="0.00330",="(1.89)"
="95._at # 育児休暇取得有無（ref: 非取得）",="0.00344",="(2.85)"
="95._at # 取得",="0.00323",="(1.83)"
="96._at # 育児休暇取得有無（ref: 非取得）",="0.00352",="(2.80)"
="96._at # 取得",="0.00316",="(1.78)"
="97._at # 育児休暇取得有無（ref: 非取得）",="0.00361",="(2.74)"
="97._at # 取得",="0.00309",="(1.73)"
="98._at # 育児休暇取得有無（ref: 非取得）",="0.00370",="(2.68)"
="98._at # 取得",="0.00302",="(1.67)"
="99._at # 育児休暇取得有無（ref: 非取得）",="0.00380",="(2.62)"
="99._at # 取得",="0.00295",="(1.62)"
="100._at # 育児休暇取得有無（ref: 非取得）",="0.00391",="(2.56)"
="100._at # 取得",="0.00288",="(1.58)"
="101._at # 育児休暇取得有無（ref: 非取得）",="0.00403",="(2.50)"
="101._at # 取得",="0.00281",="(1.53)"
="102._at # 育児休暇取得有無（ref: 非取得）",="0.00415",="(2.44)"
="102._at # 取得",="0.00274",="(1.49)"
="103._at # 育児休暇取得有無（ref: 非取得）",="0.00428",="(2.39)"
="103._at # 取得",="0.00267",="(1.44)"
="104._at # 育児休暇取得有無（ref: 非取得）",="0.00442",="(2.33)"
="104._at # 取得",="0.00260",="(1.40)"
="105._at # 育児休暇取得有無（ref: 非取得）",="0.00456",="(2.27)"
="105._at # 取得",="0.00254",="(1.36)"
="106._at # 育児休暇取得有無（ref: 非取得）",="0.00472",="(2.22)"
="106._at # 取得",="0.00247",="(1.32)"
="107._at # 育児休暇取得有無（ref: 非取得）",="0.00489",="(2.16)"
="107._at # 取得",="0.00241",="(1.28)"
="108._at # 育児休暇取得有無（ref: 非取得）",="0.00507",="(2.11)"
="108._at # 取得",="0.00234",="(1.25)"
="109._at # 育児休暇取得有無（ref: 非取得）",="0.00526",="(2.06)"
="109._at # 取得",="0.00228",="(1.21)"
="110._at # 育児休暇取得有無（ref: 非取得）",="0.00546",="(2.00)"
="110._at # 取得",="0.00222",="(1.18)"
="111._at # 育児休暇取得有無（ref: 非取得）",="0.00568",="(1.95)"
="111._at # 取得",="0.00216",="(1.15)"
="112._at # 育児休暇取得有無（ref: 非取得）",="0.00591",="(1.90)"
="112._at # 取得",="0.00210",="(1.12)"
="113._at # 育児休暇取得有無（ref: 非取得）",="0.00616",="(1.86)"
="113._at # 取得",="0.00204",="(1.09)"
="114._at # 育児休暇取得有無（ref: 非取得）",="0.00642",="(1.81)"
="114._at # 取得",="0.00198",="(1.06)"
="115._at # 育児休暇取得有無（ref: 非取得）",="0.00671",="(1.77)"
="115._at # 取得",="0.00193",="(1.03)"
="116._at # 育児休暇取得有無（ref: 非取得）",="0.00701",="(1.72)"
="116._at # 取得",="0.00187",="(1.00)"
="117._at # 育児休暇取得有無（ref: 非取得）",="0.00733",="(1.68)"
="117._at # 取得",="0.00181",="(0.98)"
="118._at # 育児休暇取得有無（ref: 非取得）",="0.00767",="(1.64)"
="118._at # 取得",="0.00176",="(0.95)"
="119._at # 育児休暇取得有無（ref: 非取得）",="0.00804",="(1.60)"
="119._at # 取得",="0.00171",="(0.93)"
="120._at # 育児休暇取得有無（ref: 非取得）",="0.00844",="(1.56)"
="120._at # 取得",="0.00166",="(0.91)"
="Observations",="16146",=""
="R-squared",="",=""
="t statistics in parentheses"
